Label,LISI,Method
Cluster,1.4857271282663878,JIVE
Batch,1.9982682573004353,JIVE
Cluster,1.052099757226969,JIVE
Batch,1.005734348366977,JIVE
Cluster,1.3103293836448717,JIVE
Batch,1.027730173896829,JIVE
Cluster,2.1302506604028033,JIVE
Batch,1.665077356384554,JIVE
Cluster,1.1513378124856901,JIVE
Batch,1.0037884662932535,JIVE
Cluster,1.2328868506241117,JIVE
Batch,1.15800883892364,JIVE
Cluster,2.0731599229015134,JIVE
Batch,1.1571381547500708,JIVE
Cluster,1.1046903247214384,JIVE
Batch,1.0409075158436873,JIVE
Cluster,1.0627746893913372,JIVE
Batch,1.1998315223695493,JIVE
Cluster,2.440188333673287,JIVE
Batch,1.3255439567672969,JIVE
Cluster,1.6787861913033049,JIVE
Batch,1.4054604965155977,JIVE
Cluster,1.1873263773288563,JIVE
Batch,1.8648427153192018,JIVE
Cluster,1.9403088815012368,JIVE
Batch,1.9966958007892839,JIVE
Cluster,2.242936385354708,JIVE
Batch,1.0105150802182299,JIVE
Cluster,1.1035663997318568,JIVE
Batch,1.0225520240266996,JIVE
Cluster,1.605649014792328,JIVE
Batch,1.0193466035820802,JIVE
Cluster,1.3801728733319505,JIVE
Batch,1.536399845269943,JIVE
Cluster,1.908302673308686,JIVE
Batch,1.9991964947006842,JIVE
Cluster,2.4482527521010193,JIVE
Batch,1.163283438447441,JIVE
Cluster,1.5669836404002975,JIVE
Batch,1.7969502124572796,JIVE
Cluster,1.247485205269751,JIVE
Batch,1.6743715174678504,JIVE
Cluster,2.9374041402055155,JIVE
Batch,1.7385479151242653,JIVE
Cluster,2.3312005177427215,JIVE
Batch,1.8886868864372537,JIVE
Cluster,2.294142109271739,JIVE
Batch,1.2409067283381185,JIVE
Cluster,2.7963545800856644,JIVE
Batch,1.7073296845571693,JIVE
Cluster,1.1840043171735568,JIVE
Batch,1.0664516977663383,JIVE
Cluster,1.5872775585056964,JIVE
Batch,1.0689350527551795,JIVE
Cluster,2.884652734875541,JIVE
Batch,1.0576847498203714,JIVE
Cluster,1.8441321721914643,JIVE
Batch,1.0028472974062481,JIVE
Cluster,1.1604561586225353,JIVE
Batch,1.1012216645422033,JIVE
Cluster,1.9542937571041739,JIVE
Batch,1.0150009153819344,JIVE
Cluster,1.2118998020916436,JIVE
Batch,1.3796265458764094,JIVE
Cluster,1.7314090813946792,JIVE
Batch,1.7920920642998883,JIVE
Cluster,2.4095142033711054,JIVE
Batch,1.2074541602885331,JIVE
Cluster,3.4871846785139544,JIVE
Batch,1.2276522769041416,JIVE
Cluster,1.446999370776108,JIVE
Batch,1.2224844954199092,JIVE
Cluster,1.4494029069918681,JIVE
Batch,1.5975586624139289,JIVE
Cluster,2.338644855484132,JIVE
Batch,1.0405243945452727,JIVE
Cluster,1.7414082771854105,JIVE
Batch,1.4114899551392146,JIVE
Cluster,1.0979485775802633,JIVE
Batch,1.5044007633657306,JIVE
Cluster,2.8996970872679126,JIVE
Batch,1.1265265458778502,JIVE
Cluster,2.745107017524089,JIVE
Batch,1.4228846339491519,JIVE
Cluster,1.7958847355001082,JIVE
Batch,1.1981100248719605,JIVE
Cluster,1.0527796921478731,JIVE
Batch,1.3762442733639197,JIVE
Cluster,2.412202404113646,JIVE
Batch,1.6084343689966931,JIVE
Cluster,1.5129954943892505,JIVE
Batch,1.0618647126216447,JIVE
Cluster,1.6429814770785514,JIVE
Batch,1.2438967044046505,JIVE
Cluster,3.105512198285092,JIVE
