Label,LISI,Method
Batch,1.9700064305902822,Harmony
Cluster,1.002319664977219,Harmony
Batch,1.992998993653597,Harmony
Cluster,1.031032184807809,Harmony
Batch,1.8524547151898585,Harmony
Cluster,1.014032324554211,Harmony
Batch,1.87659728088727,Harmony
Cluster,1,Harmony
Batch,1.9593557169645093,Harmony
Cluster,1,Harmony
Batch,1.7283812761861215,Harmony
Cluster,1.0627893790430627,Harmony
Batch,1.8611048705004338,Harmony
Cluster,1,Harmony
Batch,1.965062983955462,Harmony
Cluster,1.1138696336203886,Harmony
Batch,1.814476615891645,Harmony
Cluster,1,Harmony
Batch,1.7090955960386511,Harmony
Cluster,1,Harmony
Batch,1.993719928439959,Harmony
Cluster,1,Harmony
Batch,1.9175813526443797,Harmony
Cluster,1,Harmony
Batch,1.8639419342400931,Harmony
Cluster,1.0027016754998581,Harmony
Batch,1.966234572151424,Harmony
Cluster,1.0015016395411187,Harmony
Batch,1.8939876712890513,Harmony
Cluster,1.0530448471152125,Harmony
Batch,1.8016011837130885,Harmony
Cluster,1.0329056568032966,Harmony
Batch,1.960193237256827,Harmony
Cluster,1.000870020189304,Harmony
Batch,1.7640838462137096,Harmony
Cluster,1,Harmony
Batch,1.940435963864197,Harmony
Cluster,1.0024315843395606,Harmony
Batch,1.7870025702543422,Harmony
Cluster,1.0445279553065336,Harmony
Batch,1.8995169920063257,Harmony
Cluster,1.207086208832246,Harmony
Batch,1.9815708722399012,Harmony
Cluster,1.002578942254862,Harmony
Batch,1.9581019202445256,Harmony
Cluster,1,Harmony
Batch,1.9720498996135851,Harmony
Cluster,1,Harmony
Batch,1.9599588609032115,Harmony
Cluster,1.0472418462945356,Harmony
Batch,1.7040930145312636,Harmony
Cluster,1.0073954544898385,Harmony
Batch,1.9183720723748774,Harmony
Cluster,1.0126335764776941,Harmony
Batch,1.7431710714733928,Harmony
Cluster,1.006345116846019,Harmony
Batch,1.7750892152167583,Harmony
Cluster,1,Harmony
Batch,1.9204423198935294,Harmony
Cluster,1.0155614812217886,Harmony
Batch,1.810768958307641,Harmony
Cluster,1,Harmony
Batch,1.9672390380703693,Harmony
Cluster,1.0040051961913268,Harmony
Batch,1.688543708804488,Harmony
Cluster,1.008958751802186,Harmony
Batch,1.830251162928711,Harmony
Cluster,1.0033033400723466,Harmony
Batch,1.9278143535346763,Harmony
Cluster,1.0028434661388594,Harmony
Batch,1.7623508325049277,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.9018439214639373,Harmony
Cluster,1,Harmony
Batch,1.7119410547620593,Harmony
Cluster,1.0035887646275259,Harmony
Batch,1.9794314974146907,Harmony
Cluster,1,Harmony
Batch,1.9871519023755646,Harmony
Cluster,1.0129266815289628,Harmony
Batch,1.5931325542432715,Harmony
Cluster,1.0157857991197976,Harmony
Batch,1.9886716399807465,Harmony
Cluster,1.0195433304349644,Harmony
Batch,1.8942495216804918,Harmony
Cluster,1,Harmony
Batch,1.760917443284595,Harmony
Cluster,1,Harmony
Batch,1.9237832946850164,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.9634283554925183,Harmony
Cluster,1.0645436388139349,Harmony
Batch,1.9990026562372425,Harmony
Cluster,1.0059338472505526,Harmony
Batch,1.984330941973497,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.8971033418672862,Harmony
Cluster,1,Harmony
Batch,1.9847094050556144,Harmony
Cluster,1,Harmony
Batch,1.6574402085796989,Harmony
Cluster,1,Harmony
Batch,1.771371953837334,Harmony
Cluster,1.0102693731232963,Harmony
Batch,1.9992216279701054,Harmony
Cluster,1.0027977954557263,Harmony
Batch,1.8153024908192248,Harmony
Cluster,1,Harmony
Batch,1.9981766292390029,Harmony
Cluster,1.0190206899029295,Harmony
Batch,1.9999944567833996,Harmony
Cluster,1.0097435141140014,Harmony
Batch,1.8662305770106646,Harmony
Cluster,1.0015466244273301,Harmony
Batch,1.7456786892751188,Harmony
Cluster,1,Harmony
Batch,1.9637366523414759,Harmony
Cluster,1,Harmony
Batch,1.8954608127956023,Harmony
Cluster,1.0061738290509057,Harmony
Batch,1.9346851796484048,Harmony
Cluster,1.0020689817712662,Harmony
Batch,1.9499511617733134,Harmony
Cluster,1.0056723700317705,Harmony
Batch,1.9985282530447026,Harmony
Cluster,1,Harmony
Batch,1.9636185159807926,Harmony
Cluster,1,Harmony
Batch,1.9908720929801362,Harmony
Cluster,1,Harmony
Batch,1.9755074727756714,Harmony
Cluster,1.008740240203252,Harmony
Batch,1.9786425056105976,Harmony
Cluster,1,Harmony
Batch,1.9644098296036625,Harmony
Cluster,1,Harmony
Batch,1.9228590116767168,Harmony
Cluster,1.003799615722195,Harmony
Batch,1.93405127976936,Harmony
Cluster,1.0047508873089572,Harmony
Batch,1.9432586662666766,Harmony
Cluster,1,Harmony
Batch,1.911507741993756,Harmony
Cluster,1.048044885343429,Harmony
Batch,1.864560904310954,Harmony
Cluster,1,Harmony
Batch,1.999209359044,Harmony
Cluster,1,Harmony
Batch,1.990391150661903,Harmony
Cluster,1.0021344544636164,Harmony
Batch,1.9940232960892443,Harmony
Cluster,1,Harmony
Batch,1.9107131493826293,Harmony
Cluster,1.045599678306917,Harmony
Batch,1.7376160299410472,Harmony
Cluster,1,Harmony
Batch,1.9892874273157473,Harmony
Cluster,1,Harmony
Batch,1.9892669067205961,Harmony
Cluster,1.0019380551920658,Harmony
Batch,1.9751017594890443,Harmony
Cluster,1.0035179362899356,Harmony
Batch,1.8768989100125708,Harmony
Cluster,1,Harmony
Batch,1.999028261006913,Harmony
Cluster,1.0195022241541236,Harmony
Batch,1.6705256437370384,Harmony
Cluster,1.0055686851473948,Harmony
Batch,1.7575038842645638,Harmony
Cluster,1.0309704953165695,Harmony
Batch,1.899751762699975,Harmony
Cluster,1.04279008022639,Harmony
Batch,1.6067997680145063,Harmony
Cluster,1.0046078526802293,Harmony
Batch,1.7963742285344169,Harmony
Cluster,1,Harmony
Batch,1.9101719531117287,Harmony
Cluster,1.0032040933381963,Harmony
Batch,1.8305973972452412,Harmony
Cluster,1.003993803494839,Harmony
Batch,1.998797067761827,Harmony
Cluster,1,Harmony
Batch,1.639085726880269,Harmony
Cluster,1.015814233491611,Harmony
Batch,1.9245116938504603,Harmony
Cluster,1.009291003993835,Harmony
Batch,1.985026887793709,Harmony
Cluster,1.1257907385661243,Harmony
Batch,1.8286911898824114,Harmony
Cluster,1.0042062815911874,Harmony
Batch,1.6141810187331151,Harmony
Cluster,1.0093832948504502,Harmony
Batch,1.9994849101435161,Harmony
Cluster,1,Harmony
Batch,1.9977886715814113,Harmony
Cluster,1.0050329647046345,Harmony
Batch,1.7521184550293667,Harmony
Cluster,1.0939908184092653,Harmony
Batch,1.997001144478679,Harmony
Cluster,1.0032433233136187,Harmony
Batch,1.9820476195075183,Harmony
Cluster,1.229420901193929,Harmony
Batch,1.9623845080176943,Harmony
Cluster,1,Harmony
Batch,1.98229732151091,Harmony
Cluster,1,Harmony
Batch,1.74644776894222,Harmony
Cluster,1.0663623858168714,Harmony
Batch,1.974551365273412,Harmony
Cluster,1.017942938425562,Harmony
Batch,1.993558714937013,Harmony
Cluster,1.010337767124138,Harmony
Batch,1.8609555135366076,Harmony
Cluster,1,Harmony
Batch,1.7836638292527203,Harmony
Cluster,1.044386054716642,Harmony
Batch,1.8118060995561782,Harmony
Cluster,1.0196094089696008,Harmony
Batch,1.9645786705148196,Harmony
Cluster,1.0325580549859141,Harmony
Batch,1.9775288103508633,Harmony
Cluster,1.0193196167925325,Harmony
Batch,1.7760392711663546,Harmony
Cluster,1.329077246731061,Harmony
Batch,1.9956277437929826,Harmony
Cluster,1,Harmony
Batch,1.7128387772844893,Harmony
Cluster,1,Harmony
Batch,1.9727750088594118,Harmony
Cluster,1.0074635586207175,Harmony
Batch,1.8885421578232797,Harmony
Cluster,1,Harmony
Batch,1.9749785319348487,Harmony
Cluster,1,Harmony
Batch,1.956965224247195,Harmony
Cluster,1.012278010612073,Harmony
Batch,1.9948314827844407,Harmony
Cluster,1.0020830921678505,Harmony
Batch,1.7197186337909802,Harmony
Cluster,1.0024480954557413,Harmony
Batch,1.7314176888583037,Harmony
Cluster,1.0872476512907538,Harmony
Batch,1.7908283007964665,Harmony
Cluster,1.013805783642605,Harmony
Batch,1.9527713483699758,Harmony
Cluster,1,Harmony
Batch,1.9930520275868493,Harmony
Cluster,1,Harmony
Batch,1.8232960400809148,Harmony
Cluster,1,Harmony
Batch,1.968532514688417,Harmony
Cluster,1.006810105813576,Harmony
Batch,1.9671841973954873,Harmony
Cluster,1.0066179919249958,Harmony
Batch,1.985257314233598,Harmony
Cluster,1.0388741133337056,Harmony
Batch,1.899166180900919,Harmony
Cluster,1,Harmony
Batch,1.8754165753302001,Harmony
Cluster,1,Harmony
Batch,1.8590744007465456,Harmony
Cluster,1.0117493175551697,Harmony
Batch,1.942638593659851,Harmony
Cluster,1.007290057800675,Harmony
Batch,1.8353817152628507,Harmony
Cluster,1.0011701112323796,Harmony
Batch,1.8474079609958256,Harmony
Cluster,1.0018332129747316,Harmony
Batch,1.9498532035822702,Harmony
Cluster,1.0206675988519136,Harmony
Batch,1.8778388487586886,Harmony
Cluster,1.0140489990835915,Harmony
Batch,1.79434680813628,Harmony
Cluster,1.0064562036926674,Harmony
Batch,1.8312203496093766,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.9236435589527474,Harmony
Cluster,1.0158745218123537,Harmony
Batch,1.9083996999971051,Harmony
Cluster,1.0070651580217909,Harmony
Batch,1.9964424584068934,Harmony
Cluster,1,Harmony
Batch,1.9092807437598025,Harmony
Cluster,1.0028378396290507,Harmony
Batch,1.9757443030931976,Harmony
Cluster,1,Harmony
Batch,1.917207570615484,Harmony
Cluster,1,Harmony
Batch,1.9978614096012695,Harmony
Cluster,1,Harmony
Batch,1.9906408337565482,Harmony
Cluster,1.0066275054865559,Harmony
Batch,1.7295694437043774,Harmony
Cluster,1,Harmony
Batch,1.9286412499577177,Harmony
Cluster,1,Harmony
Batch,1.9643633689410833,Harmony
Cluster,1,Harmony
Batch,1.868049973061601,Harmony
Cluster,1,Harmony
Batch,1.9973140121256365,Harmony
Cluster,1.0825820413122298,Harmony
Batch,1.93509365149645,Harmony
Cluster,1.0041491823298136,Harmony
Batch,1.9402635616989827,Harmony
Cluster,1,Harmony
Batch,1.9884509666239774,Harmony
Cluster,1,Harmony
Batch,1.5778740273976564,Harmony
Cluster,1.0762907753251059,Harmony
Batch,1.7866430186487716,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.9043567658690357,Harmony
Cluster,1.0431611009848096,Harmony
Batch,1.8551616939972464,Harmony
Cluster,1.0239752610346984,Harmony
Batch,1.9946677179842238,Harmony
Cluster,1,Harmony
Batch,1.9999609597197587,Harmony
Cluster,1,Harmony
Batch,1.9432797116889717,Harmony
Cluster,1.0142386674971158,Harmony
Batch,1.9980336110610346,Harmony
Cluster,1.0053309615907522,Harmony
Batch,1.8432710746155632,Harmony
Cluster,1.0018373967642338,Harmony
Batch,1.7972190784341402,Harmony
Cluster,1.026115222693157,Harmony
Batch,1.746572628278965,Harmony
Cluster,1.0072986743755827,Harmony
Batch,1.997358953295951,Harmony
Cluster,1.0055370120323985,Harmony
Batch,1.8541663402963693,Harmony
Cluster,1.0784362495801734,Harmony
Batch,1.9724983053010547,Harmony
Cluster,1,Harmony
Batch,1.8366477641459131,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.7704462200181657,Harmony
Cluster,1,Harmony
Batch,1.924331570207448,Harmony
Cluster,1.0292396866031575,Harmony
Batch,1.7988946488505442,Harmony
Cluster,1.0554793793726522,Harmony
Batch,1.8928651231088305,Harmony
Cluster,1.02132477269141,Harmony
Batch,1.7569303448972078,Harmony
Cluster,1,Harmony
Batch,1.9641435731013432,Harmony
Cluster,1.0315407484805486,Harmony
Batch,1.765838810789129,Harmony
Cluster,1.0036835135824298,Harmony
Batch,1.9722175062114442,Harmony
Cluster,1,Harmony
Batch,1.963521650174922,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.8189350549913272,Harmony
Cluster,1,Harmony
Batch,1.9157200781567647,Harmony
Cluster,1,Harmony
Batch,1.9598264121027797,Harmony
Cluster,1.013243074126091,Harmony
Batch,1.930001061504173,Harmony
Cluster,1,Harmony
Batch,1.9684129345603227,Harmony
Cluster,1,Harmony
Batch,1.9991067466898822,Harmony
Cluster,1,Harmony
Batch,1.9631494434855405,Harmony
Cluster,1,Harmony
Batch,1.9231069727519987,Harmony
Cluster,1.0693400161493358,Harmony
Batch,1.8978340542123453,Harmony
Cluster,1,Harmony
Batch,1.770431880965869,Harmony
Cluster,1.0043487510931883,Harmony
Batch,1.9996285532482745,Harmony
Cluster,1.0054683219161251,Harmony
Batch,1.9651914225775706,Harmony
Cluster,1.058947723090851,Harmony
Batch,1.9798458838982909,Harmony
Cluster,1,Harmony
Batch,1.731456396979232,Harmony
Cluster,1,Harmony
Batch,1.7723308822144839,Harmony
Cluster,1.015586673109093,Harmony
Batch,1.9999976158170512,Harmony
Cluster,1.0043371124348348,Harmony
Batch,1.9952360294767146,Harmony
Cluster,1.060820500293977,Harmony
Batch,1.8442569413567755,Harmony
Cluster,1,Harmony
Batch,1.8824852109082537,Harmony
Cluster,1,Harmony
Batch,1.7726075774881471,Harmony
Cluster,1.0103079276010192,Harmony
Batch,1.9997843140532805,Harmony
Cluster,1,Harmony
Batch,1.9821003649123015,Harmony
Cluster,1,Harmony
Batch,1.9651827904234855,Harmony
Cluster,1.1036730494355331,Harmony
Batch,1.740073997828047,Harmony
Cluster,1,Harmony
Batch,1.695605811541581,Harmony
Cluster,1,Harmony
Batch,1.8661342073807679,Harmony
Cluster,1.1405836288976707,Harmony
Batch,1.8652964135699261,Harmony
Cluster,1.003079710964181,Harmony
Batch,1.7076466344230417,Harmony
Cluster,1,Harmony
Batch,1.8954173957128553,Harmony
Cluster,1.017965645506553,Harmony
Batch,1.744920767139541,Harmony
Cluster,1,Harmony
Batch,1.888560918672817,Harmony
Cluster,1,Harmony
Batch,1.8049410418306269,Harmony
Cluster,1.0019406853551793,Harmony
Batch,1.7566708913253188,Harmony
Cluster,1,Harmony
Batch,1.9980355146627355,Harmony
Cluster,1,Harmony
Batch,1.8674086785245647,Harmony
Cluster,1,Harmony
Batch,1.9876953915282698,Harmony
Cluster,1.016039000754176,Harmony
Batch,1.9956659622688147,Harmony
Cluster,1,Harmony
Batch,1.8614078900233533,Harmony
Cluster,1.2399040143588156,Harmony
Batch,1.683417991886395,Harmony
Cluster,1.0343310752300494,Harmony
Batch,1.8673070952999689,Harmony
Cluster,1,Harmony
Batch,1.9982320215625717,Harmony
Cluster,1,Harmony
Batch,1.997456094957533,Harmony
Cluster,1.008818686027886,Harmony
Batch,1.8600074445903245,Harmony
Cluster,1.011670894622254,Harmony
Batch,1.8664773327773765,Harmony
Cluster,1.0086098194539743,Harmony
Batch,1.9790999846971782,Harmony
Cluster,1,Harmony
Batch,1.9449819037686886,Harmony
Cluster,1,Harmony
Batch,1.9999097626393845,Harmony
Cluster,1,Harmony
Batch,1.8397720069660304,Harmony
Cluster,1,Harmony
Batch,1.9784271435483005,Harmony
Cluster,1.0108365270676773,Harmony
Batch,1.9994994462922557,Harmony
Cluster,1.0038243732196872,Harmony
Batch,1.896283811381925,Harmony
Cluster,1,Harmony
Batch,1.874849773407816,Harmony
Cluster,1.0496372149363624,Harmony
Batch,1.7898765392355327,Harmony
Cluster,1,Harmony
Batch,1.8929747924039173,Harmony
Cluster,1,Harmony
Batch,1.895873293967659,Harmony
Cluster,1.003190318515868,Harmony
Batch,1.5338605242455348,Harmony
Cluster,1.0025850455343068,Harmony
Batch,1.9955286436952284,Harmony
Cluster,1,Harmony
Batch,1.9832510417489835,Harmony
Cluster,1,Harmony
Batch,1.5741680998852488,Harmony
Cluster,1,Harmony
Batch,1.9171861550133666,Harmony
Cluster,1,Harmony
Batch,1.9999015975732328,Harmony
Cluster,1.0046434433415,Harmony
Batch,1.9819444784487281,Harmony
Cluster,1.0098632669638437,Harmony
Batch,1.8568837222751098,Harmony
Cluster,1.0013008275607402,Harmony
Batch,1.966419053660268,Harmony
Cluster,1.0391628810243483,Harmony
Batch,1.9609289040349096,Harmony
Cluster,1,Harmony
Batch,1.9617309535895593,Harmony
Cluster,1,Harmony
Batch,1.797437546157041,Harmony
Cluster,1.0028229714669912,Harmony
Batch,1.9554280159389166,Harmony
Cluster,1.0104679774646395,Harmony
Batch,1.9944543660313976,Harmony
Cluster,1.0305435594425947,Harmony
Batch,1.8318812541968528,Harmony
Cluster,1.0039550693449766,Harmony
Batch,1.875076809319091,Harmony
Cluster,1.0469140525681042,Harmony
Batch,2.0000001192092967,Harmony
Cluster,1.006162580408882,Harmony
Batch,1.9243376400018042,Harmony
Cluster,1.0086118718032604,Harmony
Batch,1.7745136445380374,Harmony
Cluster,1.0152135276260743,Harmony
Batch,1.80416977011434,Harmony
Cluster,1,Harmony
Batch,1.9981426575931809,Harmony
Cluster,1,Harmony
Batch,1.8430877655844895,Harmony
Cluster,1.0039452362465653,Harmony
Batch,1.8335444340349367,Harmony
Cluster,1.0013861742140873,Harmony
Batch,1.879627944443184,Harmony
Cluster,1.007962914720067,Harmony
Batch,1.8455186468189524,Harmony
Cluster,1,Harmony
Batch,1.8713211924145599,Harmony
Cluster,1,Harmony
Batch,1.847035309522092,Harmony
Cluster,1.003279680238806,Harmony
Batch,1.985503537368602,Harmony
Cluster,1.0087099875073373,Harmony
Batch,1.7932039812207134,Harmony
Cluster,1.0131329330173575,Harmony
Batch,1.996076606499301,Harmony
Cluster,1.0131588859923222,Harmony
Batch,1.8753507504603923,Harmony
Cluster,1,Harmony
Batch,1.999543651780923,Harmony
Cluster,1.0034245288236598,Harmony
Batch,1.7411413233173074,Harmony
Cluster,1.0058945200335354,Harmony
Batch,1.9690104028063171,Harmony
Cluster,1,Harmony
Batch,1.638727705533106,Harmony
Cluster,1,Harmony
Batch,1.9951889890104284,Harmony
Cluster,1.0200964542939068,Harmony
Batch,1.806469031768834,Harmony
Cluster,1,Harmony
Batch,1.7515411787489645,Harmony
Cluster,1.0313322256358788,Harmony
Batch,1.7042115447113282,Harmony
Cluster,1,Harmony
Batch,1.9828952225864895,Harmony
Cluster,1.0040512492021865,Harmony
Batch,1.9555610105878622,Harmony
Cluster,1.0253656734483976,Harmony
Batch,1.835310112835195,Harmony
Cluster,1.0080475747675304,Harmony
Batch,1.9765527570623858,Harmony
Cluster,1.0567356100703595,Harmony
Batch,1.8331869185599003,Harmony
Cluster,1,Harmony
Batch,1.958099920574668,Harmony
Cluster,1.0063088942030847,Harmony
Batch,1.7694188336295094,Harmony
Cluster,1,Harmony
Batch,1.7938205111731904,Harmony
Cluster,1.0134215722732924,Harmony
Batch,1.8521557791219236,Harmony
Cluster,1,Harmony
Batch,1.8869056596431313,Harmony
Cluster,1,Harmony
Batch,1.9766785100510693,Harmony
Cluster,1.0076293263056602,Harmony
Batch,1.9393026992105913,Harmony
Cluster,1.0494780311078113,Harmony
Batch,1.9704834725139917,Harmony
Cluster,1,Harmony
Batch,1.712936447246369,Harmony
Cluster,1,Harmony
Batch,1.8788384309622137,Harmony
Cluster,1.001552718241162,Harmony
Batch,1.9981725240225434,Harmony
Cluster,1,Harmony
Batch,1.99989617409899,Harmony
Cluster,1.0177834475764458,Harmony
Batch,1.8141197048673823,Harmony
Cluster,1.055154917638115,Harmony
Batch,1.9614892722754538,Harmony
Cluster,1,Harmony
Batch,1.6345403338910212,Harmony
Cluster,1.0051484594423812,Harmony
Batch,1.8266540971720215,Harmony
Cluster,1,Harmony
Batch,1.9907315948245916,Harmony
Cluster,1.001233525452779,Harmony
Batch,1.8344780973863029,Harmony
Cluster,1.0087142746015367,Harmony
Batch,1.8961715081266495,Harmony
Cluster,1,Harmony
Batch,1.6936598922699497,Harmony
Cluster,1.011834542249793,Harmony
Batch,1.9999412315471676,Harmony
Cluster,1,Harmony
Batch,1.9265709405083713,Harmony
Cluster,1.0553066411541325,Harmony
Batch,1.9190929214156036,Harmony
Cluster,1,Harmony
Batch,1.808098619156147,Harmony
Cluster,1,Harmony
Batch,1.7234706324403215,Harmony
Cluster,1.0044384469982846,Harmony
Batch,1.7777727621714494,Harmony
Cluster,1.0058548342051572,Harmony
Batch,1.7765428391464386,Harmony
Cluster,1.0904143799513395,Harmony
Batch,1.966895224288176,Harmony
Cluster,1.0054749320132954,Harmony
Batch,1.997855105033406,Harmony
Cluster,1.0128832397059162,Harmony
Batch,1.9445105358702204,Harmony
Cluster,1,Harmony
Batch,1.8379784567804895,Harmony
Cluster,1.0537411683758318,Harmony
Batch,1.3955746599487322,Harmony
Cluster,1.0158931958551163,Harmony
Batch,1.9356717312841805,Harmony
Cluster,1,Harmony
Batch,1.918181582241048,Harmony
Cluster,1.0015220107001073,Harmony
Batch,1.8651283956000124,Harmony
Cluster,1.0031670218000583,Harmony
Batch,1.9207083483938288,Harmony
Cluster,1.013382111193391,Harmony
Batch,1.997455797692014,Harmony
Cluster,1.0392267953171277,Harmony
Batch,1.6101512215756622,Harmony
Cluster,1.000581219678107,Harmony
Batch,1.808253863416213,Harmony
Cluster,1.0030822261055758,Harmony
Batch,1.949550779409374,Harmony
Cluster,1.0018692543798298,Harmony
Batch,1.90761218937921,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.725895085662656,Harmony
Cluster,1,Harmony
Batch,1.9998699511220053,Harmony
Cluster,1.0000001192093038,Harmony
Batch,1.9692550969166625,Harmony
Cluster,1,Harmony
Batch,1.9981811509462193,Harmony
Cluster,1.0045142331717918,Harmony
Batch,1.7738787322560554,Harmony
Cluster,1.0492573777121736,Harmony
Batch,1.9806765805865971,Harmony
Cluster,1.004403826855714,Harmony
Batch,1.9898518506350584,Harmony
Cluster,1.0793797434918948,Harmony
Batch,1.840985712971094,Harmony
Cluster,1.0126549559527975,Harmony
Batch,1.7736931897314403,Harmony
Cluster,1.015007437456407,Harmony
Batch,1.7170480310420726,Harmony
Cluster,1.0118960578406881,Harmony
Batch,1.9647847003364227,Harmony
Cluster,1.026336937743265,Harmony
Batch,1.785436350098734,Harmony
Cluster,1,Harmony
Batch,1.9795058242731285,Harmony
Cluster,1.0179902604390536,Harmony
Batch,1.9593009145048033,Harmony
Cluster,1.000345498412845,Harmony
Batch,1.7580205050851427,Harmony
