Label,LISI,Method
Batch,1.5849448614481503,Seurat
Cluster,1.530451128003879,Seurat
Batch,1.8297531597755863,Seurat
Cluster,1.6644736175535666,Seurat
Batch,1.83188600469859,Seurat
Cluster,1.967138931634067,Seurat
Batch,1.6417482284732792,Seurat
Cluster,1.9913532677767118,Seurat
Batch,1.9579415596921308,Seurat
Cluster,1.2418077969277543,Seurat
Batch,1.8971774604491454,Seurat
Cluster,1.6167004538931438,Seurat
Batch,1.8182136259441557,Seurat
Cluster,1.214458954529106,Seurat
Batch,1.8419378161587039,Seurat
Cluster,1.4642444425871677,Seurat
Batch,1.996860849471427,Seurat
Cluster,1.6349659129661314,Seurat
Batch,1.9080004658204262,Seurat
Cluster,1.2922218940638932,Seurat
Batch,1.998799270483996,Seurat
Cluster,1.812989396047781,Seurat
Batch,1.6623028476007227,Seurat
Cluster,1.6077675726238523,Seurat
Batch,1.8411495607072006,Seurat
Cluster,1.3576461680684708,Seurat
Batch,1.948007210912694,Seurat
Cluster,1.9706685786185272,Seurat
Batch,1.9109559198421435,Seurat
Cluster,1.6622428362647734,Seurat
Batch,1.7541483756267948,Seurat
Cluster,1.680563159210712,Seurat
Batch,1.8494944615784104,Seurat
Cluster,1.5366372926259446,Seurat
Batch,1.9925740546551738,Seurat
Cluster,1.9247072522625228,Seurat
Batch,1.508203715879298,Seurat
Cluster,1.5839062020878554,Seurat
Batch,1.9516142691096836,Seurat
Cluster,1.5939053973107136,Seurat
Batch,1.938439089044722,Seurat
Cluster,1.4193239671522986,Seurat
Batch,1.8332621364875155,Seurat
Cluster,1.867280025625381,Seurat
Batch,1.8409235453375148,Seurat
Cluster,1.6781145724800106,Seurat
Batch,1.8618193698354688,Seurat
Cluster,1.5754275067150623,Seurat
Batch,1.967509307127421,Seurat
Cluster,1.290903034250321,Seurat
Batch,1.6470184179338627,Seurat
Cluster,1.8466165675046227,Seurat
Batch,1.8352241370707836,Seurat
Cluster,1.3111741605107339,Seurat
Batch,1.5104734628942065,Seurat
Cluster,1.6142020627932105,Seurat
Batch,1.7472662020090544,Seurat
Cluster,1.8835041786518378,Seurat
Batch,1.8126672199298342,Seurat
Cluster,1.6506755696593562,Seurat
Batch,1.66975848006461,Seurat
Cluster,1.4722434926177592,Seurat
Batch,1.9690772470842361,Seurat
Cluster,1.1418532948190028,Seurat
Batch,1.8818004078957655,Seurat
Cluster,1.8700569581452378,Seurat
Batch,1.9870724109616007,Seurat
Cluster,1.9443773499122292,Seurat
Batch,1.9373717454649404,Seurat
Cluster,1.997699406728899,Seurat
Batch,1.91700296436348,Seurat
Cluster,1.2394854474232941,Seurat
Batch,1.9337366308130286,Seurat
Cluster,1.8349157345594018,Seurat
Batch,1.9759612922917273,Seurat
Cluster,1.9105747075256623,Seurat
Batch,1.9022760632247784,Seurat
Cluster,1.9774474648935991,Seurat
Batch,1.7307660530914188,Seurat
Cluster,1.303514828152207,Seurat
Batch,1.9995139230766732,Seurat
Cluster,1.2208871308718148,Seurat
Batch,1.9998765068017812,Seurat
Cluster,1.7767518868942593,Seurat
Batch,1.9112995057308912,Seurat
Cluster,1.7226746662142611,Seurat
Batch,1.5140776123546222,Seurat
Cluster,1.9341259166394622,Seurat
Batch,1.912977409751675,Seurat
Cluster,1.5487637031400827,Seurat
Batch,1.8287487715824144,Seurat
Cluster,1.4026400757193922,Seurat
Batch,1.8490666560274422,Seurat
Cluster,1.9911082501487867,Seurat
Batch,1.9429678472029548,Seurat
Cluster,1.96191074806751,Seurat
Batch,1.7349290866431297,Seurat
Cluster,1.4908476737148104,Seurat
Batch,1.9064178166467722,Seurat
Cluster,1.9787838697399756,Seurat
Batch,1.860694428682695,Seurat
Cluster,1.4553554724167952,Seurat
Batch,1.9999232321642928,Seurat
Cluster,1.6800653752016752,Seurat
Batch,1.7094447273684352,Seurat
Cluster,1.286942116861644,Seurat
Batch,1.6868465966646575,Seurat
Cluster,1.5515083362328759,Seurat
Batch,1.752739691340737,Seurat
Cluster,1.236627070900398,Seurat
Batch,1.9388982185439063,Seurat
Cluster,1.9400656707879764,Seurat
Batch,1.557909471797824,Seurat
Cluster,1.6473943670261133,Seurat
Batch,1.8273342490127469,Seurat
Cluster,1.6954460901292772,Seurat
Batch,1.9636791912466005,Seurat
Cluster,1.5513573482515053,Seurat
Batch,1.9534736469877427,Seurat
Cluster,1.6532372391500498,Seurat
Batch,1.9170647359527853,Seurat
Cluster,1.5077049667318065,Seurat
Batch,1.9609964613802808,Seurat
Cluster,1.248107520694277,Seurat
Batch,1.9926658204547714,Seurat
Cluster,1.9994502387075925,Seurat
Batch,1.880320913534819,Seurat
Cluster,1.3236998660838246,Seurat
Batch,1.8702467658340625,Seurat
Cluster,1.3089337751558598,Seurat
Batch,1.5996363608171629,Seurat
Cluster,1.477476650187144,Seurat
Batch,1.9537473135155778,Seurat
Cluster,1.521845404966153,Seurat
Batch,1.8603935496172392,Seurat
Cluster,1.2836274322405605,Seurat
Batch,1.9999291921889686,Seurat
Cluster,1.8110488425283242,Seurat
Batch,1.7309479017904768,Seurat
Cluster,1.5759094018277595,Seurat
Batch,1.8275720199406706,Seurat
Cluster,1.5180558363440244,Seurat
Batch,1.8524435167685551,Seurat
Cluster,1.477851869939831,Seurat
Batch,1.967698874287716,Seurat
Cluster,1.1661579582642612,Seurat
Batch,1.7121518610265338,Seurat
Cluster,1.3382040618117068,Seurat
Batch,1.9936037241658926,Seurat
Cluster,1.6311298836681614,Seurat
Batch,1.759355981442321,Seurat
Cluster,1.8005103034678547,Seurat
Batch,1.784750096117108,Seurat
Cluster,1.9841697179471707,Seurat
Batch,1.8847135655896197,Seurat
Cluster,1.48561891949014,Seurat
Batch,1.7603184018986684,Seurat
Cluster,1.2828691028298473,Seurat
Batch,1.6197379769407776,Seurat
Cluster,1.908127792418568,Seurat
Batch,1.9456637173991438,Seurat
Cluster,1.9490409095538805,Seurat
Batch,1.95463378670964,Seurat
Cluster,1.8190725161775438,Seurat
Batch,1.9591158787468033,Seurat
Cluster,1.6276169779161913,Seurat
Batch,1.785900419476815,Seurat
Cluster,1.8012746777264819,Seurat
Batch,1.6648093387685114,Seurat
Cluster,1.5994016692223227,Seurat
Batch,1.936306079457698,Seurat
Cluster,1.327795905945258,Seurat
Batch,1.9926571227533494,Seurat
Cluster,1.514559061084774,Seurat
Batch,1.9423667933071118,Seurat
Cluster,1.9982129224660907,Seurat
Batch,1.8240688807901746,Seurat
Cluster,1.970504359583464,Seurat
Batch,1.9875349153541908,Seurat
Cluster,1.5171267714255425,Seurat
Batch,1.9652813741353465,Seurat
Cluster,1.1711379364777887,Seurat
Batch,1.7903281374077562,Seurat
Cluster,1.2386729621456816,Seurat
Batch,1.9854565435051337,Seurat
Cluster,1.262056488346046,Seurat
Batch,1.7676788193064772,Seurat
Cluster,1.9552300959611477,Seurat
Batch,1.919978814931022,Seurat
Cluster,1.791572708842789,Seurat
Batch,1.9834387303601957,Seurat
Cluster,1.8759492663840778,Seurat
Batch,1.747401256455108,Seurat
Cluster,1.3833286905956743,Seurat
Batch,1.7702451441941967,Seurat
Cluster,1.4595615864726472,Seurat
Batch,1.7476092133298617,Seurat
