Label,LISI,Method
Batch,1.731860355704745,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.8998402872835884,JIVE
Cluster,1,JIVE
Batch,1.8039138281232938,JIVE
Cluster,1.0027172358968808,JIVE
Batch,1.8488862675456725,JIVE
Cluster,1,JIVE
Batch,1.3917207359204138,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9974639427992364,JIVE
Cluster,1,JIVE
Batch,1.9732782840827257,JIVE
Cluster,1,JIVE
Batch,1.9757386608463383,JIVE
Cluster,1.0008730043044038,JIVE
Batch,1.8265555570797523,JIVE
Cluster,1,JIVE
Batch,1.8777051821455222,JIVE
Cluster,1.0011467055433476,JIVE
Batch,1.5289959359597998,JIVE
Cluster,1,JIVE
Batch,1.9875666435475967,JIVE
Cluster,1,JIVE
Batch,1.6940567967713875,JIVE
Cluster,1,JIVE
Batch,1.998933348012085,JIVE
Cluster,1,JIVE
Batch,1.2469982088614278,JIVE
Cluster,1,JIVE
Batch,1.8606290657415654,JIVE
Cluster,1,JIVE
Batch,1.4903686267451943,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.532589668775412,JIVE
Cluster,1,JIVE
Batch,1.7640294300080233,JIVE
Cluster,1,JIVE
Batch,1.9324997594053226,JIVE
Cluster,1.0000593688693469,JIVE
Batch,1.9923124117493975,JIVE
Cluster,1,JIVE
Batch,1.9989443631733825,JIVE
Cluster,1,JIVE
Batch,1.8764000960947849,JIVE
Cluster,1,JIVE
Batch,1.9557023443500796,JIVE
Cluster,1,JIVE
Batch,1.999715905019068,JIVE
Cluster,1,JIVE
Batch,1.6150644673966428,JIVE
Cluster,1,JIVE
Batch,1.9844987061358037,JIVE
Cluster,1,JIVE
Batch,1.715076787084167,JIVE
Cluster,1,JIVE
Batch,1.582462687051093,JIVE
Cluster,1,JIVE
Batch,1.6781717695771892,JIVE
Cluster,1,JIVE
Batch,1.673170930617543,JIVE
Cluster,1,JIVE
Batch,1.6125903652210154,JIVE
Cluster,1,JIVE
Batch,1.4219317768107977,JIVE
Cluster,1,JIVE
Batch,1.9935881483738316,JIVE
Cluster,1.0000873861387316,JIVE
Batch,1.421135105933799,JIVE
Cluster,1,JIVE
Batch,1.2720830292942888,JIVE
Cluster,1,JIVE
Batch,1.6931037010899574,JIVE
Cluster,1,JIVE
Batch,1.9949671041865202,JIVE
Cluster,1.0003741240809256,JIVE
Batch,1.999784671604082,JIVE
Cluster,1,JIVE
Batch,1.4664816623536094,JIVE
Cluster,1,JIVE
Batch,1.751802754582219,JIVE
Cluster,1,JIVE
Batch,1.7486566436449469,JIVE
Cluster,1,JIVE
Batch,1.6516269268230255,JIVE
Cluster,1,JIVE
Batch,1.5266359719149734,JIVE
Cluster,1,JIVE
Batch,1.9994479749786793,JIVE
Cluster,1,JIVE
Batch,1.8840552799205803,JIVE
Cluster,1,JIVE
Batch,1.9997725745396482,JIVE
Cluster,1,JIVE
Batch,1.678327119445607,JIVE
Cluster,1,JIVE
Batch,1.9865339667536621,JIVE
Cluster,1,JIVE
Batch,1.9685841967387832,JIVE
Cluster,1,JIVE
Batch,1.6275425310606446,JIVE
Cluster,1,JIVE
Batch,1.4631515499915004,JIVE
Cluster,1,JIVE
Batch,1.3438652654843537,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.7674166937373594,JIVE
Cluster,1,JIVE
Batch,1.343572704534134,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9969555063282929,JIVE
Cluster,1,JIVE
Batch,1.8871660329560278,JIVE
Cluster,1,JIVE
Batch,1.9701589987207107,JIVE
Cluster,1,JIVE
Batch,1.5406575941419767,JIVE
Cluster,1,JIVE
Batch,1.4664147694481524,JIVE
Cluster,1,JIVE
Batch,1.9497968353427824,JIVE
Cluster,1,JIVE
Batch,1.8469326775450852,JIVE
Cluster,1,JIVE
Batch,1.7814515133568651,JIVE
Cluster,1,JIVE
Batch,1.9232869774444572,JIVE
Cluster,1,JIVE
Batch,1.9949267182730532,JIVE
Cluster,1,JIVE
Batch,1.9692270132283178,JIVE
Cluster,1,JIVE
Batch,1.9889471821407954,JIVE
Cluster,1,JIVE
Batch,2.0000000596046466,JIVE
Cluster,1,JIVE
Batch,1.7218432522159357,JIVE
Cluster,1,JIVE
Batch,1.885384388230451,JIVE
Cluster,1,JIVE
Batch,1.7077144666819357,JIVE
Cluster,1,JIVE
Batch,1.879374646893664,JIVE
Cluster,1,JIVE
Batch,1.7842314289697037,JIVE
Cluster,1,JIVE
Batch,1.4359343365490467,JIVE
Cluster,1,JIVE
Batch,1.9326682799099375,JIVE
Cluster,1,JIVE
Batch,1.8594278146460168,JIVE
Cluster,1,JIVE
Batch,1.6347412686445202,JIVE
Cluster,1,JIVE
Batch,1.981062364521055,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.8360874221682815,JIVE
Cluster,1.0094345535744855,JIVE
Batch,1.9976588506506983,JIVE
Cluster,1,JIVE
Batch,1.7197876929591658,JIVE
Cluster,1,JIVE
Batch,1.6858772418923094,JIVE
Cluster,1,JIVE
Batch,1.453401118790205,JIVE
Cluster,1,JIVE
Batch,1.9999228149638957,JIVE
Cluster,1,JIVE
Batch,1.3996721883462981,JIVE
Cluster,1,JIVE
Batch,1.9620760045269727,JIVE
Cluster,1,JIVE
Batch,1.947148657030782,JIVE
Cluster,1,JIVE
Batch,1.993616812757296,JIVE
Cluster,1.0032696173939308,JIVE
Batch,1.3746376645164162,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9925138286986883,JIVE
Cluster,1.0427238671070074,JIVE
Batch,1.955095779319293,JIVE
Cluster,1,JIVE
Batch,1.552519858611652,JIVE
Cluster,1,JIVE
Batch,1.9841754084510923,JIVE
Cluster,1.0001181468740694,JIVE
Batch,1.5791471767904308,JIVE
Cluster,1,JIVE
Batch,1.898646384521133,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.920286089985826,JIVE
Cluster,1,JIVE
Batch,1.8541048673052067,JIVE
Cluster,1,JIVE
Batch,1.812850991728805,JIVE
Cluster,1,JIVE
Batch,1.8116646968427732,JIVE
Cluster,1,JIVE
Batch,1.375522327756045,JIVE
Cluster,1,JIVE
Batch,1.7660462066666938,JIVE
Cluster,1,JIVE
Batch,1.7669214023669355,JIVE
Cluster,1,JIVE
Batch,1.361127882390719,JIVE
Cluster,1,JIVE
Batch,1.506685691355813,JIVE
Cluster,1,JIVE
Batch,1.795567020218665,JIVE
Cluster,1,JIVE
Batch,1.9092793857609673,JIVE
Cluster,1,JIVE
Batch,1.2977294901819125,JIVE
Cluster,1,JIVE
Batch,1.8559165455617526,JIVE
Cluster,1,JIVE
Batch,1.8291792417486226,JIVE
Cluster,1,JIVE
Batch,1.881193565340108,JIVE
Cluster,1.000248001439863,JIVE
Batch,1.8648799234316418,JIVE
Cluster,1,JIVE
Batch,1.9614170947919447,JIVE
Cluster,1,JIVE
Batch,1.992279940405745,JIVE
Cluster,1.0017932290336815,JIVE
Batch,1.910388644988299,JIVE
Cluster,1,JIVE
Batch,1.1619372272719806,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.824652321174588,JIVE
Cluster,1,JIVE
Batch,1.721431036428942,JIVE
Cluster,1.0001734720905864,JIVE
Batch,1.704628500334232,JIVE
Cluster,1.0005238325001964,JIVE
Batch,1.6181759804968758,JIVE
Cluster,1,JIVE
Batch,1.9931799480505132,JIVE
Cluster,1,JIVE
Batch,1.7590645948181944,JIVE
Cluster,1,JIVE
Batch,1.984769981938317,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.3100547729927245,JIVE
Cluster,1,JIVE
Batch,1.9982820617367352,JIVE
Cluster,1.0000246767799623,JIVE
Batch,1.9274467025110997,JIVE
Cluster,1,JIVE
Batch,1.8498337891657113,JIVE
Cluster,1,JIVE
Batch,1.9877692216257432,JIVE
Cluster,1,JIVE
Batch,1.9881367463068498,JIVE
Cluster,1,JIVE
Batch,1.9592792918307298,JIVE
Cluster,1,JIVE
Batch,1.3427657067880288,JIVE
Cluster,1,JIVE
Batch,1.3981178740872446,JIVE
Cluster,1,JIVE
Batch,1.570788852935605,JIVE
Cluster,1,JIVE
Batch,1.8243035214003451,JIVE
Cluster,1,JIVE
Batch,1.8722662594611588,JIVE
Cluster,1,JIVE
Batch,1.8720147853455054,JIVE
Cluster,1,JIVE
Batch,1.9411249806563955,JIVE
Cluster,1,JIVE
Batch,1.8088620891007288,JIVE
Cluster,1,JIVE
Batch,1.9959029613681698,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9609364101767515,JIVE
Cluster,1,JIVE
Batch,1.8473897037236118,JIVE
Cluster,1,JIVE
Batch,1.7644736218691368,JIVE
Cluster,1,JIVE
Batch,1.9398854838262092,JIVE
Cluster,1.0028408324028986,JIVE
Batch,1.8528935544470158,JIVE
Cluster,1,JIVE
Batch,1.5177511933749752,JIVE
Cluster,1,JIVE
Batch,1.5714132540964856,JIVE
Cluster,1,JIVE
Batch,1.8116965851154985,JIVE
Cluster,1,JIVE
Batch,1.6250722256458852,JIVE
Cluster,1,JIVE
Batch,1.809073813873723,JIVE
Cluster,1,JIVE
Batch,1.9565394816729846,JIVE
Cluster,1.0003419799226687,JIVE
Batch,1.8692288115455955,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.5167246356762252,JIVE
Cluster,1.0005399385786171,JIVE
Batch,1.704153078147813,JIVE
Cluster,1,JIVE
Batch,1.953896520226374,JIVE
Cluster,1,JIVE
Batch,1.596744043164736,JIVE
Cluster,1,JIVE
Batch,1.9149003972422685,JIVE
Cluster,1,JIVE
Batch,1.6791421962766049,JIVE
Cluster,1,JIVE
Batch,1.3253841132507065,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9191468148429802,JIVE
Cluster,1,JIVE
Batch,1.73711569175384,JIVE
Cluster,1.0009220055636496,JIVE
Batch,1.854189854793285,JIVE
Cluster,1,JIVE
Batch,1.9983167521749892,JIVE
Cluster,1,JIVE
Batch,1.4479574104307291,JIVE
Cluster,1,JIVE
Batch,1.961093708581568,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.882156814895873,JIVE
Cluster,1.0019757164060716,JIVE
Batch,1.9998167325123406,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.7505751320971636,JIVE
Cluster,1,JIVE
Batch,1.9999946952006855,JIVE
Cluster,1,JIVE
Batch,1.9191238740935053,JIVE
Cluster,1,JIVE
Batch,1.518349299442793,JIVE
Cluster,1,JIVE
Batch,1.9912241636813377,JIVE
Cluster,1,JIVE
Batch,1.7430503650993905,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9956772381857462,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9908099028257105,JIVE
Cluster,1,JIVE
Batch,1.847873923246207,JIVE
Cluster,1,JIVE
Batch,1.5870057993794078,JIVE
Cluster,1,JIVE
Batch,1.924951880408067,JIVE
Cluster,1,JIVE
Batch,1.6469344456599309,JIVE
Cluster,1,JIVE
Batch,1.9955761155677882,JIVE
Cluster,1,JIVE
Batch,1.941451923964848,JIVE
Cluster,1,JIVE
Batch,1.795510812543933,JIVE
Cluster,1,JIVE
Batch,1.6956431920251522,JIVE
Cluster,1,JIVE
Batch,1.9907274610892367,JIVE
Cluster,1.0016758011143292,JIVE
Batch,1.7149856879581191,JIVE
Cluster,1,JIVE
Batch,1.9803428391201972,JIVE
Cluster,1,JIVE
Batch,1.6350869728836908,JIVE
Cluster,1,JIVE
Batch,1.6302803798119578,JIVE
Cluster,1,JIVE
Batch,1.4783980681057045,JIVE
Cluster,1,JIVE
Batch,1.644437264765191,JIVE
Cluster,1,JIVE
Batch,1.9993810781461387,JIVE
Cluster,1,JIVE
Batch,1.9936729002059361,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9065361033339037,JIVE
Cluster,1,JIVE
Batch,1.6359046463281754,JIVE
Cluster,1.0000789212202597,JIVE
Batch,1.8940434247074935,JIVE
Cluster,1,JIVE
Batch,1.5897327253625972,JIVE
Cluster,1,JIVE
Batch,1.9630289086421713,JIVE
Cluster,1.0024599407030663,JIVE
Batch,1.9551695999222931,JIVE
Cluster,1,JIVE
Batch,1.927404630915726,JIVE
Cluster,1,JIVE
Batch,1.3428291463378712,JIVE
Cluster,1,JIVE
Batch,1.9904418025124422,JIVE
Cluster,1.00024823996118,JIVE
Batch,1.9857004658471196,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.937025431920543,JIVE
Cluster,1,JIVE
Batch,1.9962217792047936,JIVE
Cluster,1,JIVE
Batch,1.9767319599168174,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.5545936532715052,JIVE
Cluster,1,JIVE
Batch,1.9975778623548814,JIVE
Cluster,1.0001663177113504,JIVE
Batch,1.4480491881139388,JIVE
Cluster,1,JIVE
Batch,1.9906976987014535,JIVE
Cluster,1,JIVE
Batch,1.9052198001083702,JIVE
Cluster,1,JIVE
Batch,1.7251951536337227,JIVE
Cluster,1,JIVE
Batch,1.8934839546173505,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.4842694030177803,JIVE
Cluster,1,JIVE
Batch,1.7499499987196543,JIVE
Cluster,1,JIVE
Batch,1.7967424703040844,JIVE
Cluster,1,JIVE
Batch,1.9604631200000187,JIVE
Cluster,1,JIVE
Batch,1.9993883454392571,JIVE
Cluster,1,JIVE
Batch,1.6650935926344699,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.7775359306192489,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9948775575983455,JIVE
Cluster,1.000029326129937,JIVE
Batch,1.9980007745026371,JIVE
Cluster,1,JIVE
Batch,1.5248330427529717,JIVE
Cluster,1,JIVE
Batch,1.7567467211976782,JIVE
Cluster,1,JIVE
Batch,1.8726449298515035,JIVE
Cluster,1,JIVE
Batch,1.8705274307693842,JIVE
Cluster,1.0000327833606146,JIVE
Batch,1.6858724773267855,JIVE
Cluster,1,JIVE
Batch,1.8911002038567826,JIVE
Cluster,1.0001740682882223,JIVE
Batch,1.9945205186316661,JIVE
Cluster,1,JIVE
Batch,1.942185166918172,JIVE
Cluster,1,JIVE
Batch,1.65788404341368,JIVE
Cluster,1,JIVE
Batch,1.8754412608477222,JIVE
Cluster,1,JIVE
Batch,1.9974139435901823,JIVE
Cluster,1.0005135725345655,JIVE
Batch,1.9993247881978793,JIVE
Cluster,1,JIVE
Batch,1.9937180330526079,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.7940006011113154,JIVE
Cluster,1,JIVE
Batch,1.9999193581673027,JIVE
Cluster,1,JIVE
Batch,1.6385489335370986,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9924307725468615,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.8936727234556119,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9562096614198783,JIVE
Cluster,1,JIVE
Batch,1.9456551431253486,JIVE
Cluster,1.001640606642908,JIVE
Batch,1.6830716851575906,JIVE
Cluster,1.0002515790559625,JIVE
Batch,1.514701227206948,JIVE
Cluster,1,JIVE
Batch,1.6991453161979142,JIVE
Cluster,1,JIVE
Batch,1.987937214364341,JIVE
Cluster,1,JIVE
Batch,1.8664995512648856,JIVE
Cluster,1,JIVE
Batch,1.7519482302151677,JIVE
Cluster,1,JIVE
Batch,1.993592234774814,JIVE
Cluster,1,JIVE
Batch,1.9474995609273262,JIVE
Cluster,1,JIVE
Batch,1.9807175608031702,JIVE
Cluster,1,JIVE
Batch,1.8076020312123557,JIVE
Cluster,1,JIVE
Batch,1.588664494022892,JIVE
Cluster,1,JIVE
Batch,1.7747068913926316,JIVE
Cluster,1,JIVE
Batch,1.8959273373194907,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.643491010324242,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.7996664352572718,JIVE
Cluster,1.0018136091056653,JIVE
Batch,1.9092717810031896,JIVE
Cluster,1,JIVE
Batch,1.6672511585212888,JIVE
Cluster,1,JIVE
Batch,1.5101336243913324,JIVE
Cluster,1,JIVE
Batch,1.9012945935995464,JIVE
Cluster,1,JIVE
Batch,1.7217633597731492,JIVE
Cluster,1,JIVE
Batch,1.9978769927604834,JIVE
Cluster,1,JIVE
Batch,1.9288093753391498,JIVE
Cluster,1,JIVE
Batch,1.9926148778550348,JIVE
Cluster,1,JIVE
Batch,1.773247764863419,JIVE
Cluster,1,JIVE
Batch,1.9798960004479698,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.984146662940551,JIVE
Cluster,1,JIVE
Batch,1.6250552651640613,JIVE
Cluster,1,JIVE
Batch,1.8001599275095435,JIVE
Cluster,1,JIVE
Batch,1.7585350335011705,JIVE
Cluster,1,JIVE
Batch,1.7859539595310778,JIVE
Cluster,1,JIVE
Batch,1.7147862328569898,JIVE
Cluster,1,JIVE
Batch,1.974039020743586,JIVE
Cluster,1,JIVE
Batch,1.9944279299291607,JIVE
Cluster,1.0000224117236547,JIVE
Batch,1.4940550917818634,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.233375230504366,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.910972244587516,JIVE
Cluster,1,JIVE
Batch,1.8572403642090356,JIVE
Cluster,1,JIVE
Batch,1.5235408210199886,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9660154517192512,JIVE
Cluster,1,JIVE
Batch,1.943478821688027,JIVE
Cluster,1,JIVE
Batch,1.4619549333707553,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9884698795641245,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.634056047902442,JIVE
Cluster,1.0081158955824687,JIVE
Batch,1.9997719786289265,JIVE
Cluster,1.000015974237056,JIVE
Batch,1.9670274195249844,JIVE
Cluster,1,JIVE
Batch,1.9020714506770013,JIVE
Cluster,1,JIVE
Batch,1.9446259333804676,JIVE
Cluster,1,JIVE
Batch,1.9577519830779218,JIVE
Cluster,1,JIVE
Batch,1.8186306731224857,JIVE
Cluster,1,JIVE
Batch,1.8924474389981336,JIVE
Cluster,1.000033737081752,JIVE
Batch,1.9789854200182349,JIVE
Cluster,1,JIVE
Batch,1.9935371586050672,JIVE
Cluster,1,JIVE
Batch,1.9848960782391785,JIVE
Cluster,1.000164648360088,JIVE
Batch,1.7013136310561745,JIVE
Cluster,1,JIVE
Batch,1.828814106660555,JIVE
Cluster,1,JIVE
Batch,1.9858689317930511,JIVE
Cluster,1,JIVE
Batch,1.9951079042839774,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.5486400334609753,JIVE
Cluster,1,JIVE
Batch,1.999999105930728,JIVE
Cluster,1,JIVE
Batch,1.7638642775586644,JIVE
Cluster,1,JIVE
Batch,1.886871864667244,JIVE
Cluster,1,JIVE
Batch,1.9382581964206516,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9898996428379538,JIVE
Cluster,1.000037551985275,JIVE
Batch,1.4430142267086512,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.5881914558278816,JIVE
Cluster,1.000298566913406,JIVE
Batch,1.988520669364396,JIVE
Cluster,1,JIVE
Batch,1.5390329535672937,JIVE
Cluster,1,JIVE
Batch,1.7725295528942364,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9771212762444017,JIVE
Cluster,1,JIVE
Batch,1.8067642483952244,JIVE
Cluster,1.0005399386161673,JIVE
Batch,1.9912771622843881,JIVE
Cluster,1.0001422318600948,JIVE
Batch,1.3266135001640813,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9964356282597138,JIVE
Cluster,1,JIVE
Batch,1.8885827625111862,JIVE
Cluster,1,JIVE
Batch,1.8322182258809205,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.94160274135455,JIVE
Cluster,1,JIVE
Batch,1.7860283696153934,JIVE
Cluster,1,JIVE
Batch,1.5521766442540916,JIVE
Cluster,1,JIVE
Batch,1.751847432833095,JIVE
Cluster,1,JIVE
Batch,1.8821431957997459,JIVE
Cluster,1,JIVE
Batch,1.6726701153432868,JIVE
Cluster,1,JIVE
Batch,1.753980781784762,JIVE
Cluster,1,JIVE
Batch,1.9873122578523705,JIVE
Cluster,1,JIVE
Batch,1.513756995809855,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.5752615942967616,JIVE
Cluster,1,JIVE
Batch,1.790007996091203,JIVE
Cluster,1,JIVE
Batch,1.9993365224546928,JIVE
Cluster,1,JIVE
Batch,1.9105131359040377,JIVE
Cluster,1.0003453791421435,JIVE
Batch,1.9976233505672814,JIVE
Cluster,1,JIVE
Batch,1.698936259546362,JIVE
Cluster,1,JIVE
Batch,1.841756111657977,JIVE
Cluster,1.0009049949706053,JIVE
Batch,1.9540194636561077,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.9725944353318308,JIVE
Cluster,1,JIVE
Batch,1.869405432376338,JIVE
Cluster,1,JIVE
Batch,1.879117839623608,JIVE
Cluster,1,JIVE
Batch,1.680831453344585,JIVE
Cluster,1,JIVE
Batch,1.9064523695734823,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.3714307166152566,JIVE
Cluster,1,JIVE
Batch,1.7310892643770157,JIVE
Cluster,1.0000001192093038,JIVE
Batch,1.957390980868695,JIVE
Cluster,1.0001950549314262,JIVE
Batch,1.4844035753320222,JIVE
Cluster,1,JIVE
Batch,1.799577806697723,JIVE
Cluster,1,JIVE
Batch,1.85686548274616,JIVE
Cluster,1,JIVE
