Label,LISI,Method
Batch,1.0445057029951652,Raw
Cluster,1.0051095387655558,Raw
Batch,1.0105025464612172,Raw
Cluster,1.0032663829146402,Raw
Batch,1.3603520492992145,Raw
Cluster,1.0286579426699913,Raw
Batch,1.0219151007626395,Raw
Cluster,1.0088384951426066,Raw
Batch,1.0239901429171514,Raw
Cluster,1.0202933338690425,Raw
Batch,1.0376308043762128,Raw
Cluster,1.1086100195088895,Raw
Batch,1.0563071018139805,Raw
Cluster,1.0088577584061413,Raw
Batch,1.024598329368506,Raw
Cluster,1.0063415065898498,Raw
Batch,1.1489699513761416,Raw
Cluster,1,Raw
Batch,1.14312987363093,Raw
Cluster,1.1132585654789569,Raw
Batch,1.3033300834254375,Raw
Cluster,1.0503301801278033,Raw
Batch,1.6818616496134178,Raw
Cluster,1.0295457398551036,Raw
Batch,1.1904119030717486,Raw
Cluster,1,Raw
Batch,1.17256900418151,Raw
Cluster,1.0600370001574848,Raw
Batch,1.0738765457054613,Raw
Cluster,1.0058402233789867,Raw
Batch,1,Raw
Cluster,1,Raw
Batch,1.0627831199196995,Raw
Cluster,1,Raw
Batch,1.0357698785009188,Raw
Cluster,1.0054814222624167,Raw
Batch,1.015083684863421,Raw
Cluster,1,Raw
Batch,1.346688612784956,Raw
Cluster,1.0406724820207804,Raw
Batch,1.0522021477985715,Raw
Cluster,1,Raw
Batch,1.0213344324164495,Raw
Cluster,1.0034987027769335,Raw
Batch,1.044053153264772,Raw
Cluster,1.0032998659775634,Raw
Batch,1.0230929546430079,Raw
Cluster,1.0196521748518537,Raw
Batch,1.0961940082909507,Raw
Cluster,1.0969898381892982,Raw
Batch,1.0817604723471363,Raw
Cluster,1,Raw
Batch,1.0188420094619388,Raw
Cluster,1.0138717964163542,Raw
Batch,1.14295540712937,Raw
Cluster,1.0202717762057318,Raw
Batch,1.0242159343344055,Raw
Cluster,1.1457453599049692,Raw
Batch,1.0610651357124827,Raw
Cluster,1,Raw
Batch,1.0159692369519175,Raw
Cluster,1.0050897788831172,Raw
Batch,1.090462161940893,Raw
Cluster,1.028414058386397,Raw
Batch,1.0139586880825708,Raw
Cluster,1.007552344645373,Raw
Batch,1.0591881528537535,Raw
Cluster,1.0400418308736017,Raw
Batch,1.0433037730180774,Raw
Cluster,1,Raw
Batch,1.0538546516900686,Raw
Cluster,1.002076754285912,Raw
Batch,1.0165841086112763,Raw
Cluster,1.041699967846461,Raw
Batch,1.0054544403810006,Raw
Cluster,1.0000001192093038,Raw
Batch,1.0266709748686451,Raw
Cluster,1,Raw
Batch,1.012977783625867,Raw
Cluster,1.2198969561356092,Raw
Batch,1.0062526392030167,Raw
Cluster,1.0020475773236976,Raw
Batch,1.1213683814524502,Raw
Cluster,1.0052997203498915,Raw
Batch,1.1591934668915493,Raw
Cluster,1.1909789792423056,Raw
Batch,1.0480227768956332,Raw
Cluster,1.0062777277504318,Raw
Batch,1.0216940619049693,Raw
Cluster,1,Raw
Batch,1.01451937077587,Raw
Cluster,1.0272993266468187,Raw
Batch,1.0054427823848295,Raw
Cluster,1.0080112307506137,Raw
Batch,1.1163554009746635,Raw
Cluster,1,Raw
Batch,1.0831619166529864,Raw
Cluster,1.0045039117722225,Raw
Batch,1.0179944158208987,Raw
Cluster,1,Raw
Batch,1.2191640536900887,Raw
Cluster,1.001751633801809,Raw
Batch,1.0105139899572637,Raw
Cluster,1,Raw
Batch,1.227309025346676,Raw
Cluster,1.0620874842669599,Raw
Batch,1.0431958162052601,Raw
Cluster,1,Raw
Batch,1.0373164165718394,Raw
Cluster,1.3199611913826004,Raw
Batch,1.0926150677609816,Raw
Cluster,1.0823992368065078,Raw
Batch,1.044638216064613,Raw
Cluster,1.0010545837348312,Raw
Batch,1.2731305848121348,Raw
Cluster,1,Raw
Batch,1.0023022019205083,Raw
Cluster,1.0130514343345198,Raw
Batch,1.3960672996336863,Raw
